osm_type,osm_id,name,amenity,addr_city,addr_street,addr_housenumber,addr_postcode,website,phone,lat,lon
node,2822734767,Kathmandu,restaurant,Benidorm,Avinguda del Mediterrani - Avenida del Mediterraneo,15,03503,,,38.5370882,-0.1197850
node,2828588273,Sotavento,bar,,,,,,,38.0906763,-0.6502721
node,2834846327,Che Boludo,restaurant,València,Passeig de l'Alameda,31b,46023,,,39.4678644,-0.3601807
node,2837879829,Bar Carrer Major,bar,,,,,,,39.5447838,-0.3933075
node,2837879830,Bar Ravalet,bar,,,,,,,39.5420934,-0.3932609
node,2841484808,Damasol,restaurant,,,,,,,38.3490066,-0.4868474
node,2841484809,Dos Hermanos,restaurant,,,,,,,38.3488225,-0.4868012
node,2848239313,Bar Los Amigos,bar,,,,,,,38.5095783,-0.2290209
node,2852346338,La barra de César Anca,restaurant,,,,,,,38.3429488,-0.4850200
node,2852351097,La taberna del Gourmet,restaurant,,,,,,,38.3443998,-0.4815939
node,2852351098,Tribeca,restaurant,,,,,,,38.3441224,-0.4823515
node,2852358815,El Portal,restaurant,,,,,,,38.3439728,-0.4836745
node,2860662401,Bar Cafeteria La Esquina,bar,,,,,,,39.4705296,-0.3544347
node,2861957520,Cafeteria Facultad de Derecho,cafe,,,,,,,39.4784752,-0.3426600
node,2870538449,Bar Barber,bar,,,,,,,38.7428090,0.0060285
node,2870545634,Bar Plaça,bar,,,,,,,38.7427925,0.0061242
node,2870546420,Bar Varetes,bar,Llíber,Plaza Mayor,3,03729,,,38.7431038,0.0060403
node,2883124011,la buena vida,restaurant,Benissa,avenida de la Marina,93,03720,,,38.6752136,0.0963159
node,2883806808,Mesón Las Vegas,restaurant,la Vila Joiosa / Villajoyosa,carrer de Cervantes,29,03570,,+34 965 89 28 48,38.5052367,-0.2358324
node,2883806809,Salón Horóscopo,restaurant,Enguera,Calle Santo Tomás,31,46810,,+34 962224657,38.9798382,-0.6889440
node,2883806811,Los Cuatro Arcos,restaurant,València,Carrer de l'Alquería de Benlloch,,46014,,+34 963785439,39.4615609,-0.3980575
node,2883809002,Mesón Lar Galego,restaurant,Anna,Calle Mayor,181,46820,https://largalego.com/restaurante/,+34 96 221 05 73,39.0243680,-0.6507126
node,2883809904,Cristian,restaurant,Pilar de la Horadada,Carretera Orihuela - Pilar de la Horadada,,03190,,,37.8697922,-0.7982647
node,2883813303,Las Tapas,restaurant,El Altet,avinguda de Cartagena,48,03195,http://lastapas.atspace.com/,+34 965 687 328,38.2751277,-0.5385585
node,2883818207,Mesón Real,restaurant,Torrevieja,Calle Salero,2,,,+34 965 71 15 40,37.9764441,-0.6857465
node,2883818209,La Taverna de la Iaia,restaurant,,,,,,+34 650097058,38.4811113,-0.7734335
node,2883818210,Zodiaco,restaurant,Benidorm,Calle de Gerona,,,,,38.5372934,-0.1161283
node,2883818211,Pollo Tío Pepe,restaurant,l'Alfàs del Pi,Avenida del Albir,8,03581,,,38.5722932,-0.0663689
node,2883818803,Amador,restaurant,,,,,,,37.8699210,-0.7979247
node,2883820406,Mesón Gallego,restaurant,Santa Pola,Carrer Almirall Antequera / Calle del Almirante Antequera,51,03130,,,38.1903516,-0.5504900
node,2883820506,Mesón Cervantes,restaurant,Santa Pola,Carrer Cervantes / Calle de Cervantes,17,03130,,+34 965 411 394,38.1913232,-0.5545980
node,2883820507,La Gambita,restaurant,,,,,,+34 965850166,38.5424930,-0.1318975
node,2883821905,Meson Del Cordero,restaurant,,,,,,+34 962474614,39.6620344,-0.2107580
node,2883823103,La Quintería,restaurant,San Juan de Alicante,calle Doctor Gadea,17,03550,https://www.restaurantelaquinteria.com/,+34 965 65 22 94,38.3977905,-0.4315921
node,2883823407,Blanqueries,restaurant,,"Calle Blanquerias 12 46003, 46003 Valencia Spanien",,,,,39.4800865,-0.3775997
node,2883823805,La Casa Vella,restaurant,Elche/Elx,Carrer Ruperto Chapí,57,03201,,+34 966 660 879,38.2685091,-0.7031896
node,2883824701,Las Villas,restaurant,Dehesa de Campoamor,Carretera Torrevieja-Orihuela,,03189,,+34 96 532 00 05,37.9027875,-0.7604914
node,2883824803,El Tapeo,restaurant,Benidorm,Carrer d'Evissa,12,03503,,,38.5395549,-0.1167678
node,2883826404,Mesón San Jordi,restaurant,l'Alfàs del Pi,Carrer de Sant Josep,4,03580,,+34 965888791,38.5788432,-0.0996296
node,2883826405,Mesón Jesús,restaurant,Port de Sagunt,Carrer Alacant,,46520,,+34 962682583,39.6651384,-0.2267836
node,2883828401,Essence Pizzería & Cocktail,restaurant,Guardamar del Segura,Avinguda dels Pins,36,03140,,,38.0880426,-0.6521457
node,2883829001,Asador Las Palomas,restaurant,Los Arenales del Sol,carrer Illa d'Eivissa / Calle de la Isla de Ibiza,7,03195,https://www.asadorlaspalomas.com,+34 966 91 07 76,38.2567211,-0.5194080
node,2883829104,Café Bar La Palmera,restaurant,San Vicente del Raspeig,Camí de la Baiona Alta,,03690,,+34 965674159,38.4114861,-0.5154774
node,2883829203,Mesón de Escobar,restaurant,València,Avinguda del Cardenal Benlloch,31,46021,,+34 963605078,39.4687416,-0.3559286
node,2883829402,Tapas & Vino,restaurant,Benidorm,Carrer de Sant Doménec,,03501,,,38.5360080,-0.1310900
node,2883831201,El Embrujo,restaurant,,Avenida de Andalucia,18,,,,38.5463698,-0.1270727
node,2883831202,La Casa del Tapeo,restaurant,València,Carrer de Jesús,95,46007,https://www.lacasadeltapeo.com/,+34 963 80 58 24,39.4612291,-0.3874642
node,2883831501,Sancta Sanctorum,restaurant,Dénia,Carrer Sandunga,56,03700,,,38.8419540,0.1116061
node,2883832401,Mesón del Rey,restaurant,Ontinyent,Avenida de Albaida,8,46870,http://mesondelrey.es,+34 962 382 685,38.8246607,-0.5999428
node,2883832902,Mesón Las Espigas,restaurant,València,Carrer de la Serradora,,46022,,+34 963300789,39.4627882,-0.3377336
node,2883834804,L'Espart,restaurant,Castellón de la Plana,Calle Peñíscola,18,12003,,,39.9868601,-0.0327315
node,2883835001,L'Alter,restaurant,,Carrer de l'Alter,,46419,,+34 96 176 08 85,39.2458333,-0.2654027
node,2883835101,El Mesó de Pep,restaurant,Catadau,Plaza de España,10,46196,,+34 962 55 04 76,39.2747564,-0.5722802
node,2883835203,Mesón Navarro II,restaurant,,,,,,+34 964217073,39.9872090,-0.0418051
node,2883835801,La Pampa,restaurant,,,,,,,39.4669979,-0.3254882
node,2883836401,Velarte,restaurant,València,Avinguda de Peris i Valero,178,46006,https://paellasvelarte.com,+34 963 743 111,39.4617987,-0.3637464
node,2883836403,Restaurante Serranos,restaurant,València,Carrer de la Blanqueria,5,46003,,+34 963 91 57 54,39.4795353,-0.3768319
node,2883836404,Mesón San Juan,restaurant,Quart de Poblet,Avenida de Madrid,1,46930,https://mesonsanjuan.es,+34 961524033,39.4830703,-0.4517193
node,2883836601,Restaurante A-BRASA-ME VLC,restaurant,València,Carrer de Jesús,56,46007,https://abrasamevlc.es/,+34 960 22 59 12,39.4649855,-0.3846580
node,2883836602,Mesón El Rebeco,restaurant,València,Carrer de l'Historiador Claudio Sánchez Albornoz,7,46021,https://mesonelrebeco.eltenedor.rest/,+34 963 69 38 66,39.4771625,-0.3526901
node,2883836901,La Andaluza,restaurant,,,,,,,39.4649840,-0.3930023
node,2883837801,El Campeador,restaurant,,,,,,,39.4688456,-0.4019813
node,2883838101,Villaplana,restaurant,,,,,,,39.4685971,-0.3874797
node,2883838102,Aragon 58,restaurant,,,,,,,39.4740403,-0.3561972
node,2883838105,L'Aldea,restaurant,València,Carrer del Poeta Serrano Clavero,30,46025,,,39.4925719,-0.3887879
node,2883841901,El Nuevo Virrey,restaurant,,,,,,,39.4749946,-0.3530011
node,2883842401,Mestalla,restaurant,València,Carrer de Misser Mascó,25,46010,,+34 963691065,39.4753949,-0.3618520
node,2883843402,Mesón La Tapa,restaurant,,Carrer Andrés Segovia,,,,,39.4658829,-0.4147229
node,2883844701,Mesón Canela,restaurant,València,Carrer de Conchita Piquer,9,46015,,+34 963490264,39.4872038,-0.3921065
node,2883844704,Mesón Carretero,restaurant,Sagunto,Carrer Albalat,5,46500,,+34 962650158,39.6821738,-0.2810733
node,2883846001,Mesón Castilla,restaurant,València,Avinguda del Cid,158,46014,https://castillameson.wixsite.com/castillameson,+34 96 370 52 26,39.4699129,-0.4138532
node,2883847001,Tapas 1000 y una,restaurant,L'Eliana,Avinguda del Camp del Túria,3,46183,,,39.5670213,-0.5270261
node,2883847703,Mesó Del Terme,restaurant,,,,,,,39.9948047,-0.0589339
node,2883848701,Mesón Navarra 107,restaurant,Castellón de la Plana,Calle Navarra,107,12002,https://www.mesonnavarra107.net/,+34 964 213 025,39.9846385,-0.0428769
node,2883848702,Mesón Navarro III,restaurant,,,,,,+34 964261123,39.9855660,-0.0362808
node,2883848801,Mesón Navarro I,restaurant,,,,,,+34 964213115,39.9876564,-0.0406134
node,2883849001,Mesón Estafeta,restaurant,Benicàssim / Benicasim,Paseo Pérez Bayer,35,12560,https://www.mesonestafeta.es,+34 964302181,40.0552955,0.0659796
node,2883849101,La Parrilla,restaurant,Oropesa del Mar,Calle Goya,22,12594,,+34 964 31 03 52,40.0911809,0.1362514
node,2883849103,Boquerón,restaurant,Vinaròs,Carrer de l'Hospital,,12500,,,40.4698106,0.4712830
node,2883849301,Mesón de Villafames,restaurant,Vilafamés,Plaza de la Fuente,,12192,,+34 964329008,40.1120777,-0.0532347
node,2883860802,Mesón de Lugo,restaurant,Peñíscola,Avinguda del Papa Luna,,,,+34 964480412,40.3879479,0.4108705
node,2883862602,La Frontera,restaurant,,,,,,+34 964481790,40.3576676,0.4073492
node,2883914202,Mesón Bon Repos,restaurant,Ibi,Calle Alfonso el Sabio,34,03440,,,38.6236497,-0.5697620
node,2883917002,Blackjack Smashburger,restaurant,Alcoi / Alcoy,Carrer Bisbe Orberà,4,03801,,+34 624 87 06 51,38.6971494,-0.4777569
node,2883922301,Mesón de los Reyes,restaurant,Gandia,Carrer de Mallorca,39,,,,39.0063333,-0.1657856
node,2883925001,Mesón Fortaleza,restaurant,Requena,Plaza del Castillo,3,46340,https://www.restauranteenrequena.com/,+34 96 230 52 08,39.4868334,-1.0999578
node,2883925101,Mesón Del Vino,restaurant,,,,,,+34 962300001,39.4879847,-1.1021742
node,2883925502,Mesón del Pastor,restaurant,Morella,Cuesta de Jovaní,7,12300,https://www.mesondelpastor.com,+34 964 160 249,40.6180318,-0.1007616
node,2884169974,Bar Paquita,bar,,,,,,,38.0890096,-0.9754052
node,2884741703,Tapas Alicante,restaurant,,Calle Felipe Bergé,5,,,,38.3450660,-0.4871779
node,2912463935,Taberna Pub Los Angeles,bar,Gandia,Navegant,15,46730,,+34 651760731,39.0022885,-0.1654907
node,2918671526,La Flamenca,cafe,,,,,,,39.8762521,-0.5057278
node,2918671548,Terraza de Lola,cafe,,,,,,,39.8781820,-0.5046111
node,2921651780,El Perro Negro,restaurant,altea,Carrer Pont de Moncau,13,03590,,+34 965840633,38.6002104,-0.0493252
node,2923300688,Carmen,cafe,,,,,,,38.1914329,-0.5536960
node,2927582237,Crespo,bar,,,,,,,38.7631191,-0.6159369
node,2927582238,La Gela,cafe,,,,,,,38.7652360,-0.6137687
node,2927582239,Casa Xam,bar,,,,,,,38.7646949,-0.6106151
node,2927582240,Esglai,cafe,,,,,,,38.7660120,-0.6102051
node,2927582246,El Terrat,cafe,,,,,,,38.7670784,-0.6110531
node,2927588110,Vicentet,cafe,,,,,,,38.7637881,-0.6160492
node,2927588121,Bar Sifo,bar,,,,,,,38.7661623,-0.6102451
node,2927610067,Bar Domenech,bar,,,,,,,38.7638027,-0.6143648
node,2929152494,Portabello,bar,,,,,,,37.9031920,-0.8555683
node,2929152495,Bon Pro Bar,cafe,,,,,,,37.9030759,-0.8555059
node,2931790330,La Mesa,restaurant,,,,,,,38.6922086,0.1364876
node,2932135028,Casa Nuria,restaurant,València,Carrer del Literat Gabriel Miró,5,46008,,+34 963 82 39 60,39.4729346,-0.3882735
node,2936705594,Cerveceria Maggie O'Brian's,bar,,,,,,,37.9034817,-0.8556713
node,2943179646,Restaurante Murri,restaurant,San Vicent del Raspeig,calle General Prim,5,03690,http://restaurantemurri.blogspot.com.es/,+34966148380,38.3963097,-0.5254734
node,2951192000,Tasca Moraira,restaurant,Moraira,Calle Playa,,03724,,,38.6873674,0.1358139
node,2954520633,King Döner Kebab,restaurant,,,,,,,40.2497008,0.2863507
node,2955769672,Cheers,restaurant,,,,,,,40.2500324,0.2864144
node,2955785310,Baviera,restaurant,,,,,,,40.2506228,0.2865673
node,2957288045,restaurante la pedrera,restaurant,monover,,,03640,,,38.4449135,-0.8529123
node,2968652585,Cafetería Brisa,cafe,,,,,,,38.4109919,-0.4428222
node,2972945103,L'Escenari,bar,Alcoi,Plaça de la Concòrdia,2,03802,,+34 966336187,38.6937931,-0.4850458
node,2972950534,La Lluna,restaurant,Alcoi,Cid,93,03803,,,38.7043434,-0.4757467
node,2977115485,el Temple,restaurant,,Carrer Jacinto Benavente,6,,,+34 966 404 632,38.7915055,-0.0320633
node,2981311225,Hotel-cafetería-restaurante: “L’Abadia,cafe,,,,,,+34964124614,40.1046667,-0.5906761
node,2982381985,Bayside,restaurant,,,,,,,38.0021465,-0.6583994
node,2982381986,Senap & Ketchup,cafe,,,,,,,38.0020217,-0.6591611
node,2982381987,Boston Tavern,restaurant,,,,,,,38.0019963,-0.6586132
node,2986011992,Wok Buffet,cafe,,,,,,,37.9896509,-0.6850303
node,2986321175,Casa Mika el Molinet,restaurant,,,,,,,38.6621515,-0.1502887
node,2991873864,Arroces El Niño,restaurant,,,,,,,38.5519409,-0.0964566
node,2991873865,Mesón Rincón Murciano,restaurant,,,,,,,38.5363237,-0.1267449
node,2991981052,Café ShowbarWest End,bar,Benidorm,Calle de Amsterdam,4,03503,,,38.5355115,-0.1064464
node,2998081449,Café París,cafe,,,,,,,38.1915956,-0.5748105
node,2998081450,Café de la Mar,cafe,,,,,,,38.1914616,-0.5771174
node,2999512157,Vela Beach,restaurant,,,,,,,38.0102791,-0.6530024
node,2999532488,Correcaminos,bar,,,,,,,37.9803628,-0.6672438
node,2999532489,Las Dunas,cafe,,,,,,,37.9803826,-0.6666872
node,2999534669,Faraón,restaurant,,,,,,,37.9802363,-0.6726619
node,2999557215,Mediterráneo,cafe,Torrevieja,Calle Azorín,2,03181,,+34 965 71 15 62,37.9758327,-0.6814999
node,2999557217,Pizzería Centro,restaurant,Torrevieja,Plaza de Castelar,1,03181,,+34 965 71 17 95,37.9759420,-0.6800084
node,3004878125,Puerto Mar,restaurant,,,,,,,40.3571483,0.4053254
node,3005899922,Casa de comidas Juana Romero,restaurant,,,,,,+34 965 20 55 90,38.3448062,-0.4862453
node,3005899923,Restaurante Pizzería Tito's,restaurant,,,,,,+34 965 24 08 79,38.3623774,-0.4739922
node,3010210434,Rialles,cafe,Alzira,Carrer de l'Alquenència,14,46600,https://www.rialles.net/,+34 961149129,39.1507509,-0.4306440
node,3011319198,Celestino y María,restaurant,,,,,,,38.1972771,-0.5629446
node,3011319199,El Portal del Puerto.com,bar,,,,,,,38.1911968,-0.5621292
node,3011319200,La Sal,restaurant,,,,,https://www.restaurante-lasal.es/,+34 965 413 937,38.1911041,-0.5630499
node,3011319201,I Love Recycled,bar,,,,,,,38.1911571,-0.5625653
node,3011319202,La Taberna de Lucía,bar,,,,,,,38.1911212,-0.5628950
node,3011319203,Lizarran,bar,,,,,,,38.1912468,-0.5616185
node,3011319204,Lugano,restaurant,,,,,,,38.1910716,-0.5634086
node,3011319206,Saint James,bar,,,,,,,38.1910517,-0.5635650
node,3011319207,Vintage,restaurant,Santa Pola,Carrer del Moll de Ponent / Calle del Muelle de Poniente,,,https://restaurant-vintage.es,+34 966 691 629,38.1904153,-0.5646685
node,3012630690,Restaurante Curricán,restaurant,,,,,,,38.1920863,-0.5612709
node,3012630691,The Good Burger,bar,,,,,,,38.1906879,-0.5610443
node,3012630693,Restaurante Narcea,restaurant,,,,,https://restaurantepulperiasantapola.es/,+34 966 690 829,38.1926995,-0.5622843
node,3013272029,Restobar Laico,restaurant,,,,,http://laicorestobar.com/,+34 96 506 80 20,38.1916075,-0.5629629
node,3013272335,Virgen del Carmen,restaurant,,,,,,,38.1902944,-0.5563486
node,3013881991,Entrepà,restaurant,València,Carrer de Conca,71,46007,,+34 963 80 17 90,39.4638212,-0.3884419
node,3014134192,Cafetería les Ones,cafe,,,,,,,39.5096385,-0.4532300
node,3014135920,Restaurante cafetería Benimar,restaurant,,,,,,,39.5088542,-0.4548822
node,3014155775,Restaurante Arco Iris,restaurant,,,,,,,39.5097954,-0.4526723
node,3014161761,Liaopastel,cafe,,,,,,,39.4636489,-0.3874308
node,3017729645,Bella Napoli,restaurant,Alacant,carrer de Góngora,9,03012,,,38.3588894,-0.4792122
node,3018702044,Poseidón,bar,,,,,,,38.1898912,-0.5538992
node,3018702076,Helados Laico,cafe,,,,,,,38.1927872,-0.5558097
node,3020061746,Cafetería Vaivén,cafe,,,,,,,38.0629329,-0.8956180
node,3020435823,Restaurant Chiki,restaurant,PEÑÍSCOLA (Castellón),"C/ Mayor,",3,12598,http://www.restaurantechiki.com/,+34 964 48 02 84,40.3583222,0.4069999
node,3020596306,Café París,restaurant,,,,,,,38.1916214,-0.5743979
node,3020596307,Rendez Vous,restaurant,,,,,,,38.1914198,-0.5775071
node,3020596308,China Town,restaurant,,,,,,,38.1919879,-0.5654859
node,3020596310,Don Jerónimo,restaurant,,,,,,,38.1918790,-0.5654740
node,3020596311,La Vida Bonita Beach Club,bar,,Avinguda de Vicente Blasco Ibáñez / Avenida de Vicente Blasco Ibáñez,49,,,+34 965 27 11 46,38.1916812,-0.5734676
node,3020596312,Havana Cafe,bar,,,,,,,38.1918595,-0.5707307
node,3020596313,Tapería La Fábrica,restaurant,,,,,,,38.1915652,-0.5654234
node,3020596314,Chiringuito Azul Santa Pola,bar,,Avinguda de Vicente Blasco Ibáñez / Avenida de Vicente Blasco Ibáñez,47,,,+34 966 67 76 57,38.1917105,-0.5730534
node,3020596315,Pizzería Rollo,restaurant,,,,,,,38.1914988,-0.5761930
node,3021183165,Hostal Restaurante Millán,restaurant,Sot de Ferrer,Salida 21 y 22,,12400,http://hostalmillan.com/,+34 964 13 52 25,39.7970506,-0.4167420
node,3023352798,Océano,cafe,,,,,,,38.1935241,-0.5812152
node,3023352801,Tamarit,restaurant,,,,,,,38.1926615,-0.5864601
node,3024771062,Sierra Nevada,bar,,,,,,,38.2367242,-0.5187011
node,3027889754,Casa Roque,restaurant,,,,,,,40.6186893,-0.0999357
node,3027972690,Bar Emilio,bar,,,,,,,38.7720675,-0.0072236
node,3027991033,timoni,restaurant,,,,,,,40.3619434,0.3985302
node,3028491136,samarucs,bar,,,,,,,40.3569944,0.4071783
node,3032312810,Cervecería El Chiriguandi,restaurant,,,,,,,38.3609291,-0.4755977
node,3032587181,Casa de Oro,restaurant,,,,,,,38.1916861,-0.5622282
node,3032587187,Patilla,restaurant,,,,,https://www.hotelpatilla.com/es/gastronomy,+34 965 411 015,38.1939236,-0.5573374
node,3032587188,Bar Quesada,restaurant,,,,,,,38.1915625,-0.5788475
node,3032929904,Café Mercedes Jazz,bar,València,Carrer de Sueca,27,46006,http://www.cafemercedes.es,,39.4620779,-0.3753602
node,3034814645,melocomo,cafe,València,Carrer de l'Almirall Cadarso,30,46005,,,39.4641914,-0.3673765
node,3035264513,Bar Sioux,bar,,,,,,,38.2243241,-0.5201192
node,3035264514,Tablao Los Lunares,restaurant,,Avinguda d'Escandinàvia / Avenida de Escandinavia,72,,,,38.2247617,-0.5205506
node,3037172767,Brutos,restaurant,,,,,,,38.1913638,-0.5535229
node,3039452449,Sabor y Amistad,restaurant,,,,,,,38.1913827,-0.5799070
node,3039452451,La Fragola,restaurant,,Avinguda de Vicente Blasco Ibáñez / Avenida de Vicente Blasco Ibáñez,118,,https://restaurantepizzerialafragolasantapola.com/,,38.1911227,-0.5815570
node,3048791427,Bar Restaurant Descanso,restaurant,Serra,Calle Sagunto,29,46118,,+34 961 68 82 74,39.6854173,-0.4267016
node,3053351109,Café Lisboa,cafe,València,Plaça del Doctor Collado,9,46001,http://www.cafelisboavlc.com/,+34 96 3919484,39.4744055,-0.3775961
node,3056413650,City Poké (Blasco Ibáñez),restaurant,València,Carrer del Clariano,4,46021,https://citypoke.es/city-poke-valencia/,+34 961 02 90 00,39.4761155,-0.3517974
node,3056413652,Lo de Ponxe,restaurant,,,,,,,39.4727626,-0.3858309
node,3056413654,Restaurante Casa Vonica,restaurant,,,,,,,39.4652196,-0.3446311
node,3056413655,La Utielana,restaurant,,Plaça Picador de Dos Aigües,3,46002,,+34 963 529414,39.4721382,-0.3751753
node,3060032141,La Nostra Pizza,restaurant,Gandia,Carrer Madrid,21,46702,http://nostrapizzagandia.es/,+34 96 214 91 33,38.9647493,-0.1901148
node,3061971269,Aloha Tiki Bar & Restaurante,restaurant,Alacant/Alicante,Calle Argensola,7,03002,,+34 695 94 55 35,38.3469392,-0.4832050
node,3074041135,Cafetería Conservatorio,cafe,València,Camí de Vera,29,46022,,,39.4836558,-0.3465299
node,3076841723,Bar As de Espadas,bar,,,,,,,38.6836840,-0.4721039
node,3076864684,Al Tucán,bar,Alicante/Alacant,Paseo de Tomás Durá,,03008,,,38.2827208,-0.5206312
node,3076864703,Chill Out Playa,bar,Alicante/Alacant,Paseo de Tomás Durá,,03008,,,38.2827499,-0.5206543
node,3076864704,Pizzería Provenzal,restaurant,Alicante/Alacant,Paseo de Tomás Durá,,03008,https://pizzeriaprovenzal.es/,+34 965 18 82 26,38.2828414,-0.5206595
node,3076864705,El Capricho de Raquel,restaurant,Alicante/Alacant,Urbanova 1,,03008,https://elcaprichoderaquel.es,+34965188653,38.2828191,-0.5209420
node,3076878881,El Gamba,restaurant,Alicante/Alacant,Paseo de Tomás Durá,,03008,,,38.2803653,-0.5205253
node,3078759726,La Tassa,restaurant,València,Calle de La Costera,2,46015,,+34 633 09 75 92,39.4931134,-0.4000897
node,3078761283,El Kiosko,restaurant,València,Avinguda de les Corts Valencianes,26,46015,https://elkiosko.es/cortes-valencianas/,+34960 50 82 54,39.4927390,-0.4003002
node,3079965117,Kala Kala,cafe,La Cala de Finestrat,Avinguda Marina Baixa,10,03509,,+34 965 851 246,38.5247896,-0.1661523
node,3079965118,La Marina,cafe,La Cala de Finestrat,Avinguda Marina Baixa,10,03509,,+34 966 809 592,38.5248945,-0.1661657
node,3079965119,Molly Malone's,cafe,La Cala de Finestrat,Avinguda Marina Baixa,2,03509,,+34 966 806 370,38.5247661,-0.1663846
node,3081512754,Cervecería Campus,restaurant,,,,,,+34 963716558,39.4790465,-0.3407191
